703,"('health', 'insur', 'plan')",24
704,"('better', 'health', 'care')",6
705,"('independ', 'medicar', 'advisori')",5
706,"('health', 'insur', 'mandat')",21
707,"('legisl', 'health', 'insur')",5
708,"('health', 'insur', 'employe')",9
709,"('power', 'regul', 'interst')",6
710,"('regul', 'interst', 'commerc')",6
711,"('reduc', 'feder', 'deficit')",5
712,"('joint', 'committe', 'taxat')",44
713,"('deficit', 'billion', 'year')",6
714,"('billion', 'year', 'period')",5
715,"('insur', 'compani', 'deni')",5
716,"('compani', 'deni', 'coverag')",5
717,"('base', 'preexist', 'condit')",5
718,"('tax', 'cut', 'american')",7
719,"('tax', 'credit', 'help')",10
720,"('qualiti', 'afford', 'health')",11
721,"('communiti', 'health', 'center')",5
722,"('employe', 'small', 'busi')",7
723,"('offer', 'health', 'insur')",7
724,"('employe', 'health', 'insur')",5
725,"('health', 'insur', 'small')",6
726,"('insur', 'small', 'busi')",6
727,"('afford', 'health', 'insur')",8
728,"('help', 'small', 'busi')",8
729,"('health', 'insur', 'afford')",5
730,"('budget', 'offic', 'joint')",5
731,"('offic', 'joint', 'committe')",5
732,"('small', 'busi', 'tax')",7
733,"('busi', 'tax', 'credit')",6
734,"('mani', 'small', 'busi')",5
735,"('offer', 'republican', 'side')",5
736,"('republican', 'side', 'aisl')",13
737,"('communiti', 'health', 'clinic')",6
738,"('health', 'care', 'america')",12
739,"('side', 'aisl', 'say')",7
740,"('send', 'bill', 'back')",6
741,"('protect', 'health', 'insur')",6
742,"('health', 'insur', 'industri')",17
743,"('deal', 'health', 'care')",5
744,"('health', 'insur', 'peopl')",5
745,"('reserv', 'remaind', 'time')",6
746,"('care', 'system', 'america')",5
747,"('socal', 'medicar', 'advantag')",6
748,"('peopl', 'health', 'insur')",9
749,"('nation', 'feder', 'independ')",8
750,"('feder', 'independ', 'busi')",8
751,"('budget', 'committe', 'senat')",5
752,"('health', 'reform', 'bill')",5
753,"('longterm', 'care', 'insur')",7
754,"('chairman', 'budget', 'committe')",8
755,"('health', 'care', 'consum')",6
756,"('major', 'leader', 'reid')",5
757,"('medicar', 'home', 'health')",5
758,"('status', 'quo', 'mean')",9
759,"('mean', 'senior', 'continu')",5
760,"('chang', 'home', 'health')",6
761,"('home', 'health', 'provid')",14
762,"('cost', 'provid', 'care')",6
763,"('provid', 'receiv', 'percent')",5
764,"('home', 'health', 'industri')",12
765,"('medicar', 'program', 'year')",5
766,"('nation', 'associ', 'home')",7
767,"('associ', 'home', 'care')",6
768,"('home', 'care', 'hospic')",8
769,"('health', 'care', 'debat')",5
770,"('let', 'give', 'exampl')",5
771,"('health', 'care', 'senat')",5
772,"('american', 'medic', 'associ')",9
773,"('pay', 'higher', 'tax')",5
774,"('see', 'tax', 'increas')",13
775,"('net', 'tax', 'cut')",11
776,"('medic', 'malpractic', 'reform')",6
777,"('jeopard', 'access', 'care')",6
778,"('medic', 'liabil', 'reform')",9
779,"('limit', 'tax', 'benefit')",6
780,"('hous', 'senat', 'democrat')",5
781,"('senat', 'democrat', 'leadership')",11
782,"('absenc', 'quorum', 'presid')",6
783,"('drug', 'unit', 'state')",5
784,"('cost', 'prescript', 'drug')",5
785,"('support', 'drug', 'import')",8
786,"('see', 'negat', 'number')",5
787,"('committe', 'taxat', 'tell')",11
788,"('taxat', 'tell', 'us')",11
789,"('taxpay', 'see', 'tax')",5
790,"('subsidi', 'health', 'insur')",7
791,"('highcost', 'plan', 'tax')",6
792,"('medic', 'expens', 'deduct')",5
793,"('nation', 'associ', 'manufactur')",8
794,"('reid', 'bill', 'cut')",5
795,"('famili', 'make', 'less')",5
796,"('socal', 'hidden', 'tax')",5
797,"('kaiser', 'famili', 'foundat')",5
798,"('senat', 'new', 'jersey')",5
799,"('intern', 'revenu', 'code')",16
800,"('suprem', 'court', 'said')",5
801,"('particular', 'good', 'servic')",8
802,"('individu', 'purchas', 'health')",7
803,"('individu', 'mandat', 'requir')",6
804,"('unanim', 'consent', 'speak')",5
805,"('nomin', 'receiv', 'senat')",5
806,"('consent', 'senat', 'proceed')",8
807,"('motion', 'reconsid', 'laid')",10
808,"('career', 'member', 'senior')",7
809,"('member', 'senior', 'foreign')",7
810,"('senior', 'foreign', 'servic')",7
811,"('foreign', 'servic', 'class')",7
812,"('ambassador', 'extraordinari', 'plenipotentiari')",12
813,"('extraordinari', 'plenipotentiari', 'unit')",12
814,"('plenipotentiari', 'unit', 'state')",12
815,"('unit', 'state', 'marshal')",5
816,"('unit', 'state', 'attorney')",7
817,"('servic', 'class', 'ministercounselor')",6
818,"('class', 'ministercounselor', 'ambassador')",6
819,"('ministercounselor', 'ambassador', 'extraordinari')",6
820,"('state', 'america', 'republ')",8
821,"('receiv', 'senat', 'appear')",6
822,"('senat', 'appear', 'congression')",6
823,"('appear', 'congression', 'record')",6
824,"('agre', 'motion', 'reconsid')",9
825,"('reconsid', 'laid', 'upon')",9
826,"('laid', 'upon', 'tabl')",9
827,"('period', 'morn', 'busi')",6
828,"('senat', 'permit', 'speak')",6
829,"('permit', 'speak', 'minut')",5
830,"('senat', 'north', 'dakota')",7
831,"('tax', 'rate', 'percent')",8
832,"('privat', 'insur', 'plan')",6
833,"('price', 'prescript', 'drug')",9
834,"('prescript', 'drug', 'import')",5
835,"('highest', 'price', 'world')",12
836,"('price', 'world', 'prescript')",5
837,"('world', 'prescript', 'drug')",5
838,"('pay', 'highest', 'price')",9
839,"('american', 'peopl', 'freedom')",9
840,"('give', 'american', 'peopl')",9
841,"('prescript', 'drug', 'price')",7
842,"('price', 'american', 'peopl')",6
843,"('health', 'care', 'spend')",16
844,"('reduc', 'budget', 'deficit')",5
845,"('medicar', 'advantag', 'payment')",10
846,"('life', 'medicar', 'trust')",8
847,"('presid', 'rise', 'today')",7
848,"('senat', 'resum', 'consider')",7
849,"('resum', 'consider', 'hr')",5
850,"('senat', 'proceed', 'vote')",16
851,"('proceed', 'vote', 'relat')",12
852,"('amend', 'upon', 'disposit')",8
853,"('amend', 'senat', 'proceed')",7
854,"('upon', 'disposit', 'amend')",5
855,"('disposit', 'amend', 'senat')",5
856,"('lack', 'health', 'insur')",6
857,"('republican', 'health', 'care')",6
858,"('medic', 'malpractic', 'case')",5
859,"('medic', 'malpractic', 'insur')",6
860,"('social', 'secur', 'act')",14
861,"('breast', 'cancer', 'survivor')",5
862,"('center', 'medicar', 'medicaid')",8
863,"('medicar', 'medicaid', 'servic')",8
864,"('josh', 'sarah', 'shane')",6
865,"('get', 'job', 'done')",5
866,"('cut', 'home', 'health')",9
867,"('go', 'back', 'medicar')",6
868,"('care', 'home', 'health')",5
869,"('want', 'cut', 'wast')",5
870,"('health', 'care', 'benefit')",9
871,"('govern', 'account', 'offic')",6
872,"('take', 'trillion', 'medicar')",6
873,"('premium', 'cost', 'share')",5
874,"('secur', 'clearanc', 'process')",6
875,"('act', 'sec', 'extens')",5
876,"('emerg', 'unemploy', 'compens')",10
877,"('supplement', 'appropri', 'act')",7
878,"('appropri', 'act', 'public')",6
879,"('law', 'usc', 'note')",9
880,"('usc', 'note', 'amend')",7
881,"('assist', 'unemploy', 'worker')",7
882,"('unemploy', 'worker', 'struggl')",7
883,"('worker', 'struggl', 'famili')",7
884,"('struggl', 'famili', 'act')",7
885,"('strike', 'januari', 'insert')",9
886,"('januari', 'insert', 'januari')",9
887,"('amend', 'strike', 'januari')",9
888,"('right', 'regular', 'compens')",5
889,"('revenu', 'code', 'amend')",10
890,"('shorttim', 'compens', 'program')",19
891,"('compens', 'program', 'defin')",5
892,"('section', 'intern', 'revenu')",7
893,"('arra', 'transit', 'assist')",10
894,"('transit', 'assist', 'period')",10
895,"('fiscal', 'quarter', 'occur')",5
896,"('quarter', 'fiscal', 'year')",7
897,"('fiscal', 'year', 'percentag')",6
898,"('year', 'percentag', 'point')",6
899,"('titl', 'xix', 'social')",6
900,"('xix', 'social', 'secur')",6
901,"('elig', 'standard', 'methodolog')",7
902,"('standard', 'methodolog', 'procedur')",7
903,"('health', 'save', 'account')",5
904,"('alaska', 'state', 'medic')",5
905,"('state', 'medic', 'associ')",5
906,"('fulli', 'implement', 'trillion')",5
907,"('bill', 'fulli', 'implement')",5
908,"('reduc', 'medicar', 'spend')",5
909,"('medicar', 'medicar', 'advantag')",5
910,"('silver', 'sneaker', 'program')",5
911,"('real', 'salt', 'lake')",13
912,"('pay', 'estat', 'tax')",5
913,"('mr', 'lincoln', 'diazbalart')",5
914,"('lincoln', 'diazbalart', 'florida')",5
915,"('repeal', 'estat', 'tax')",6
916,"('capit', 'gain', 'tax')",6
917,"('provid', 'medicar', 'advantag')",6
918,"('clean', 'renew', 'energi')",7
919,"('mortgag', 'banker', 'associ')",5
920,"('senat', 'south', 'carolina')",7
921,"('dc', 'opportun', 'scholarship')",9
922,"('opportun', 'scholarship', 'program')",7
923,"('needl', 'exchang', 'program')",5
924,"('dc', 'voucher', 'school')",5
925,"('nation', 'health', 'expenditur')",5
926,"('radio', 'televis', 'marti')",6
927,"('offic', 'cuba', 'broadcast')",5
928,"('bipartisan', 'tax', 'relief')",9
